date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:07:04	46354/46354	---M-Z	200	added ('OK')	application/javascript	etag:%22b512-5b31f54588a00-gzip%22	https://pdamgowa.co.id/content/themes-1/assets/js/jquery.magnific-popup.js	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/js/jquery.magnific-popup.js	(from https://pdamgowa.co.id/)
10:07:04	8097/8097	---M-Z	200	added ('OK')	application/javascript	etag:%221fa1-5b31f54588a00-gzip%22	https://pdamgowa.co.id/content/themes-1/assets/js/jquery.easing.1.3.js	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/js/jquery.easing.1.3.js	(from https://pdamgowa.co.id/)
10:07:04	84265/84265	---M-Z	200	added ('OK')	application/javascript	etag:%2214929-5b31f54588a00-gzip%22	https://pdamgowa.co.id/content/themes-1/assets/css/slick/slick.js	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/css/slick/slick.js	(from https://pdamgowa.co.id/)
10:07:05	41953/41953	---M-Z	200	added ('OK')	application/javascript	etag:%22a3e1-5b31f54588a00-gzip%22	https://pdamgowa.co.id/content/themes-1/assets/css/slick/slick.min.js	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/css/slick/slick.min.js	(from https://pdamgowa.co.id/)
10:07:05	4711/4711	---M-Z	200	added ('OK')	application/javascript	etag:%221267-5b31f54588a00-gzip%22	https://pdamgowa.co.id/content/themes-1/assets/js/jquery.collapse.js	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/js/jquery.collapse.js	(from https://pdamgowa.co.id/)
10:07:05	27701/27701	---M-Z	200	added ('OK')	application/javascript	etag:%226c35-5b31f54588a00-gzip%22	https://pdamgowa.co.id/content/themes-1/assets/js/bootsnav.js	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/js/bootsnav.js	(from https://pdamgowa.co.id/)
10:07:06	22595/22595	---M-Z	200	added ('OK')	application/javascript	etag:%225843-5b31f54588a00-gzip%22	https://pdamgowa.co.id/content/themes-1/assets/js/vendor/fancyapps/source/jquery.fancybox.pack.js?v=2.1.7	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/js/vendor/fancyapps/source/jquery.fancybox.packca96.js	(from https://pdamgowa.co.id/)
10:07:06	67760/67760	---M-Z	200	added ('OK')	application/javascript	etag:%22108b0-5b31f54588a00-gzip%22	https://pdamgowa.co.id/content/themes-1/assets/js/plugins.js	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/js/plugins.js	(from https://pdamgowa.co.id/)
10:07:06	2499/2499	---M-Z	200	added ('OK')	application/javascript	etag:%229c3-5b31f54588a00-gzip%22	https://pdamgowa.co.id/content/themes-1/assets/js/main.js	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/js/main.js	(from https://pdamgowa.co.id/)
10:07:06	434/434	---M-Z	200	added ('OK')	application/javascript	etag:%221b2-5b31f54588a00-gzip%22	https://pdamgowa.co.id/content/themes-1/assets/pagescript/custom.js	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/pagescript/custom.js	(from https://pdamgowa.co.id/)
10:07:07	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/css/slick/ajax-loader.gif	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/css/slick/ajax-loader.gif	(from https://pdamgowa.co.id/content/themes-1/assets/css/slick/slick-theme.css)
10:07:07	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/css/slick/fonts/slick.eot	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/css/slick/fonts/slick.eot	(from https://pdamgowa.co.id/content/themes-1/assets/css/slick/slick-theme.css)
10:07:07	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/css/slick/fonts/slick.eot?	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/css/slick/fonts/slickd41d.eot	(from https://pdamgowa.co.id/content/themes-1/assets/css/slick/slick-theme.css)
10:07:07	1380/1380	---M--	200	added ('OK')	font/woff	etag:%22564-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/css/slick/fonts/slick.woff	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/css/slick/fonts/slick.woff	(from https://pdamgowa.co.id/content/themes-1/assets/css/slick/slick-theme.css)
10:07:08	1892/1892	---M--	200	added ('OK')	font/ttf	etag:%22764-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/css/slick/fonts/slick.ttf	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/css/slick/fonts/slick.ttf	(from https://pdamgowa.co.id/content/themes-1/assets/css/slick/slick-theme.css)
10:07:08	2152/2152	---M--	200	added ('OK')	image/svg+xml	etag:%22868-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/css/slick/fonts/slick.svg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/css/slick/fonts/slick.svg	(from https://pdamgowa.co.id/content/themes-1/assets/css/slick/slick-theme.css)
10:07:08	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2003:07:16%20GMT	https://pdamgowa.co.id/content/themes-1/assets/fonts/bootstrapThemesCo-icon.eot?dcpptv	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/fonts/bootstrapThemesCo-icon9872.eot	(from https://pdamgowa.co.id/content/themes-1/assets/css/iconfont.css)
10:07:08	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2003:07:16%20GMT	https://pdamgowa.co.id/content/themes-1/assets/fonts/bootstrapThemesCo-icon.ttf?dcpptv	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/fonts/bootstrapThemesCo-icon9872.ttf	(from https://pdamgowa.co.id/content/themes-1/assets/css/iconfont.css)
10:07:09	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2003:07:16%20GMT	https://pdamgowa.co.id/content/themes-1/assets/fonts/bootstrapThemesCo-icon.woff?dcpptv	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/fonts/bootstrapThemesCo-icon9872.woff	(from https://pdamgowa.co.id/content/themes-1/assets/css/iconfont.css)
10:07:09	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2003:07:17%20GMT	https://pdamgowa.co.id/content/themes-1/assets/fonts/bootstrapThemesCo-icon.svg?dcpptv	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/fonts/bootstrapThemesCo-icon9872.svg	(from https://pdamgowa.co.id/content/themes-1/assets/css/iconfont.css)
10:07:09	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/fonts/fontawesome-webfont3e6e.eot	(from https://pdamgowa.co.id/content/themes-1/assets/css/font-awesome.min.css)
10:07:10	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://pdamgowa.co.id/content/themes-1/assets/css/font-awesome.min.css)
10:07:10	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/fonts/fontawesome-webfont3e6e.woff	(from https://pdamgowa.co.id/content/themes-1/assets/css/font-awesome.min.css)
10:07:10	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://pdamgowa.co.id/content/themes-1/assets/css/font-awesome.min.css)
10:07:10	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/fonts/fontawesome-webfont.eot?	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/fonts/fontawesome-webfontd41d.eot	(from https://pdamgowa.co.id/content/themes-1/assets/css/font-awesome.min.css)
10:07:11	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/fonts/glyphicons-halflings-regular.eot	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/fonts/glyphicons-halflings-regular.eot	(from https://pdamgowa.co.id/content/themes-1/assets/css/bootstrap.css)
10:07:11	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/fonts/glyphicons-halflings-regular.eot?	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/fonts/glyphicons-halflings-regulard41d.eot	(from https://pdamgowa.co.id/content/themes-1/assets/css/bootstrap.css)
10:07:12	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/fonts/fontawesome-webfont3e6e.svg	(from https://pdamgowa.co.id/content/themes-1/assets/css/font-awesome.min.css)
10:07:12	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%22466c-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/fonts/glyphicons-halflings-regular.woff2	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/fonts/glyphicons-halflings-regular.woff2	(from https://pdamgowa.co.id/content/themes-1/assets/css/bootstrap.css)
10:07:12	23424/23424	---M--	200	added ('OK')	font/woff	etag:%225b80-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/fonts/glyphicons-halflings-regular.woff	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/fonts/glyphicons-halflings-regular.woff	(from https://pdamgowa.co.id/content/themes-1/assets/css/bootstrap.css)
10:07:12	45404/45404	---M--	200	added ('OK')	font/ttf	etag:%22b15c-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/fonts/glyphicons-halflings-regular.ttf	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/fonts/glyphicons-halflings-regular.ttf	(from https://pdamgowa.co.id/content/themes-1/assets/css/bootstrap.css)
10:07:13	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%221a8c2-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/fonts/glyphicons-halflings-regular.svg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/fonts/glyphicons-halflings-regular.svg	(from https://pdamgowa.co.id/content/themes-1/assets/css/bootstrap.css)
10:07:13	1362/1362	---M--	200	added ('OK')	image/png	etag:%22552-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/js/vendor/fancyapps/source/fancybox_sprite.png	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/js/vendor/fancyapps/source/fancybox_sprite.png	(from https://pdamgowa.co.id/content/themes-1/assets/js/vendor/fancyapps/source/jquery.fancybox.css?v=2.1.7)
10:07:13	3866/3866	---M--	200	added ('OK')	image/gif	etag:%22f1a-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/js/vendor/fancyapps/source/fancybox_loading.gif	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/js/vendor/fancyapps/source/fancybox_loading.gif	(from https://pdamgowa.co.id/content/themes-1/assets/js/vendor/fancyapps/source/jquery.fancybox.css?v=2.1.7)
10:07:13	43/43	---M--	200	added ('OK')	image/gif	etag:%222b-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/js/vendor/fancyapps/source/blank.gif	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/js/vendor/fancyapps/source/blank.gif	(from https://pdamgowa.co.id/content/themes-1/assets/js/vendor/fancyapps/source/jquery.fancybox.css?v=2.1.7)
10:07:13	1003/1003	---M--	200	added ('OK')	image/png	etag:%223eb-5b31f54588a00%22	https://pdamgowa.co.id/content/themes-1/assets/js/vendor/fancyapps/source/fancybox_overlay.png	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/js/vendor/fancyapps/source/fancybox_overlay.png	(from https://pdamgowa.co.id/content/themes-1/assets/js/vendor/fancyapps/source/jquery.fancybox.css?v=2.1.7)
10:07:14	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2003:07:21%20GMT	https://pdamgowa.co.id/content/themes-1/assets/images/loader.gif	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/images/loader.gif	(from https://pdamgowa.co.id/content/themes-1/assets/pagescript/custom.css)
10:07:14	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2003:07:22%20GMT	http://pdamgowa.co.id/robots.txt		(from https://pdamgowa.co.id/)
10:07:14	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2003:07:22%20GMT	http://pdamgowa.co.id/upload/a588e1486956e39ddb920606aa9b60cf204817209120170320.png	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/a588e1486956e39ddb920606aa9b60cf204817209120170320.png	(from http://pdamgowa.co.id/home)
10:07:37	126282/126282	---M--	200	added ('OK')	image/jpeg	etag:%221ed4a-5b3f6d5368500%22	http://pdamgowa.co.id/upload/d88573f5d008425d29752382552a08d3126136790220201113.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/d88573f5d008425d29752382552a08d3126136790220201113.jpg	(from http://pdamgowa.co.id/struktur-organisasi)
10:07:43	170260/170260	---M--	200	added ('OK')	image/jpeg	etag:%2229914-5b3fc8d75ee80%22	http://pdamgowa.co.id/upload/bf65744e164a9de50c562035f77831c7110256314820201113.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/bf65744e164a9de50c562035f77831c7110256314820201113.jpg	(from http://pdamgowa.co.id/gambaran-umum)
10:07:58	313391/313391	---M--	200	added ('OK')	image/jpeg	etag:%224c82f-5b3f68c41c300%22	http://pdamgowa.co.id/upload/9fbf42eeaf9c35f9c7729446452f0d8e29666747820201113.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/9fbf42eeaf9c35f9c7729446452f0d8e29666747820201113.jpg	(from http://pdamgowa.co.id/sejarah)
10:08:19	125951/125951	---M--	200	added ('OK')	image/jpeg	etag:%221ebff-5b3f646efca40%22	http://pdamgowa.co.id/upload/dc9452d60cacaed27da80e02abab9912115154183020201113.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/dc9452d60cacaed27da80e02abab9912115154183020201113.jpg	(from http://pdamgowa.co.id/sumber-air)
10:08:55	447086/447086	---M--	200	added ('OK')	image/jpeg	etag:%226d26e-5b3f6f6d47a00%22	http://pdamgowa.co.id/upload/3f1e51b9acdeea472eec220827dee3ae128262934520201113.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/3f1e51b9acdeea472eec220827dee3ae128262934520201113.jpg	(from http://pdamgowa.co.id/kapasitas-produksi)
10:08:56	4201/4201	---M-Z	200	added ('OK')	application/javascript	etag:%221069-5b31f54588a00-gzip%22	http://pdamgowa.co.id/content/themes-1/assets/pagescript/sha1.js	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/pagescript/sha1.js	(from http://pdamgowa.co.id/info-tagihan)
10:09:01	128945/128945	---M-Z	200	added ('OK')	application/javascript	etag:%221f7b1-5b31f54588a00-gzip%22	http://pdamgowa.co.id/content/themes-1/assets/pagescript/moment.js	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/pagescript/moment.js	(from http://pdamgowa.co.id/info-tagihan)
10:09:02	6285/6285	---M-Z	200	added ('OK')	application/javascript	etag:%22188d-5b31f54588a00-gzip%22	http://pdamgowa.co.id/content/themes-1/assets/pagescript/jquery.number.min.js	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/pagescript/jquery.number.min.js	(from http://pdamgowa.co.id/info-tagihan)
10:09:02	268113/268113	---M--	200	added ('OK')	image/gif	etag:%2241751-5b31f54588a00%22	http://pdamgowa.co.id/upload/tmp/Loading-GIF-Image-18.gif	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/tmp/Loading-GIF-Image-18.gif	(from http://pdamgowa.co.id/info-tagihan)
10:09:03	18614/18614	---M-Z	200	added ('OK')	application/javascript	etag:%2248b6-61039c098b668-gzip%22	http://pdamgowa.co.id/content/themes-1/assets/pagescript/tagihan.js?v=1.0.0	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/pagescript/tagihane209.js	(from http://pdamgowa.co.id/info-tagihan)
10:09:06	575951/575951	---M--	200	added ('OK')	image/jpeg	etag:%228c9cf-5b3fc5ca4fbc0%22	http://pdamgowa.co.id/upload/0f7b96c554e03206afe4ed65d91a337d153832645020201113.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/0f7b96c554e03206afe4ed65d91a337d153832645020201113.jpg	(from http://pdamgowa.co.id/cakupan-layanan-air-bersih)
10:09:14	626/626	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Nov%202023%2022:48:00%20GMT	https://ssl.gstatic.com/accounts/ui/avatar_2x.png	C:/xampp/htdocs/pdamgowa/ssl.gstatic.com/accounts/ui/avatar_2x.png	(from http://pdamgowa.co.id/keluhan)
10:09:15	12150/12150	---M-Z	200	added ('OK')	application/javascript	etag:%222f76-6161e0d6ba559-gzip%22	http://pdamgowa.co.id/content/themes-1/assets/pagescript/keluhan.js?v=1.0.4	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/pagescript/keluhane166.js	(from http://pdamgowa.co.id/keluhan)
10:09:15	420/420	---M-Z	200	added ('OK')	text/css	etag:%221a4-5b31f54588a00-gzip%22	http://pdamgowa.co.id/content/themes-1/assets/pagescript/artikel.css	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/pagescript/artikel.css	(from http://pdamgowa.co.id/berita)
10:09:22	148199/148199	---M-Z	200	added ('OK')	application/javascript	etag:%22242e7-5b31f54588a00-gzip%22	http://pdamgowa.co.id/content/themes-1/assets/js/angular.min.js	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/js/angular.min.js	(from http://pdamgowa.co.id/keluhan)
10:12:45	1249659/1249659	---M--	200	added ('OK')	image/jpeg	etag:%2213117b-620bccc693f5a%22	http://pdamgowa.co.id/upload/6dcfc67e436822758ee7459faa4be15520559191420240828.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/6dcfc67e436822758ee7459faa4be15520559191420240828.jpg	(from http://pdamgowa.co.id/berita)
10:13:03	1403924/1403924	---M--	200	added ('OK')	image/jpeg	etag:%22156c14-624a5ff82cca4%22	http://pdamgowa.co.id/upload/81affe84921b0f5dfdcb17714ee74381159552238220241017.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/81affe84921b0f5dfdcb17714ee74381159552238220241017.jpg	(from http://pdamgowa.co.id/berita)
10:13:04	36198/36198	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2003:13:12%20GMT	http://pdamgowa.co.id/berita?page=2	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/berita4658.html	(from http://pdamgowa.co.id/berita)
10:13:04	32169/32169	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2003:13:12%20GMT	http://pdamgowa.co.id/berita/--kategori/informasi-tagihan	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/berita/--kategori/informasi-tagihan.html	(from http://pdamgowa.co.id/berita)
10:13:05	36269/36269	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2003:13:12%20GMT	http://pdamgowa.co.id/berita/--kategori/berita	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/berita/--kategori/berita.html	(from http://pdamgowa.co.id/berita)
10:13:05	33303/33303	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2003:13:13%20GMT	http://pdamgowa.co.id/berita/--kategori/olahraga	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/berita/--kategori/olahraga.html	(from http://pdamgowa.co.id/berita)
10:13:05	33400/33400	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2003:13:13%20GMT	http://pdamgowa.co.id/berita/--kategori/teknologi	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/berita/--kategori/teknologi.html	(from http://pdamgowa.co.id/berita)
10:13:06	213/213	---M-Z	200	added ('OK')	text/css	etag:%22d5-5b31f54588a00-gzip%22	http://pdamgowa.co.id/content/themes-1/assets/pagescript/galeri.css	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/pagescript/galeri.css	(from http://pdamgowa.co.id/gallery)
10:13:23	224823/224823	---M--	200	added ('OK')	image/jpeg	etag:%2236e37-61e94957e86c7%22	http://pdamgowa.co.id/upload/597a76a7b0a10de9d3afd6d38c831578131911747520240801.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/597a76a7b0a10de9d3afd6d38c831578131911747520240801.jpg	(from http://pdamgowa.co.id/berita)
10:13:28	29631/29631	---M--	200	added ('OK')	image/jpeg	etag:%2273bf-622feffecc4fd%22	http://pdamgowa.co.id/upload/small-8dc23ee427f5c07da0c1aa33f28952d280437145320240926.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-8dc23ee427f5c07da0c1aa33f28952d280437145320240926.jpg	(from http://pdamgowa.co.id/gallery)
10:13:59	1740704/1740704	---M--	200	added ('OK')	image/jpeg	etag:%221a8fa0-6225b5cf9e233%22	http://pdamgowa.co.id/upload/9ba727e5ecda8369bee1e07445eee433108950535620240918.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/9ba727e5ecda8369bee1e07445eee433108950535620240918.jpg	(from http://pdamgowa.co.id/berita)
10:15:09	46841/46841	---M--	200	added ('OK')	image/jpeg	etag:%22b6f9-61a31a557cc59%22	http://pdamgowa.co.id/upload/small-bb06b3ab878c569adf6dc352e129348b172451691520240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-bb06b3ab878c569adf6dc352e129348b172451691520240606.jpg	(from http://pdamgowa.co.id/gallery)
10:17:44	953749/953749	---M--	200	added ('OK')	image/jpeg	etag:%22e8d95-61a31a89966ee%22	http://pdamgowa.co.id/upload/99817e277fb7403e56e8cd9903c39fcd197644285320240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/99817e277fb7403e56e8cd9903c39fcd197644285320240606.jpg	(from http://pdamgowa.co.id/gallery)
10:17:51	42693/42693	---M--	200	added ('OK')	image/jpeg	etag:%22a6c5-61a31a89966ee%22	http://pdamgowa.co.id/upload/small-99817e277fb7403e56e8cd9903c39fcd197644285320240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-99817e277fb7403e56e8cd9903c39fcd197644285320240606.jpg	(from http://pdamgowa.co.id/gallery)
10:18:01	1388449/1388449	---M--	200	added ('OK')	image/jpeg	etag:%22152fa1-61a31a557cc59%22	http://pdamgowa.co.id/upload/bb06b3ab878c569adf6dc352e129348b172451691520240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/bb06b3ab878c569adf6dc352e129348b172451691520240606.jpg	(from http://pdamgowa.co.id/gallery)
10:18:01	1667146/1667146	---M--	200	added ('OK')	image/jpeg	etag:%2219704a-622feffecc4fd%22	http://pdamgowa.co.id/upload/8dc23ee427f5c07da0c1aa33f28952d280437145320240926.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/8dc23ee427f5c07da0c1aa33f28952d280437145320240926.jpg	(from http://pdamgowa.co.id/gallery)
10:18:09	39665/39665	---M--	200	added ('OK')	image/jpeg	etag:%229af1-61a31ac3f4ad3%22	http://pdamgowa.co.id/upload/small-bd97869bfb428a482f7f6333cdc12e1858514697020240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-bd97869bfb428a482f7f6333cdc12e1858514697020240606.jpg	(from http://pdamgowa.co.id/gallery)
10:18:17	39917/39917	---M--	200	added ('OK')	image/jpeg	etag:%229bed-61a31aeca44ca%22	http://pdamgowa.co.id/upload/small-1fd5963ee45420794387edba622af2a741785523820240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-1fd5963ee45420794387edba622af2a741785523820240606.jpg	(from http://pdamgowa.co.id/gallery)
10:19:33	638408/638408	---M--	200	added ('OK')	image/jpeg	etag:%229bdc8-61a31ac3f3b33%22	http://pdamgowa.co.id/upload/bd97869bfb428a482f7f6333cdc12e1858514697020240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/bd97869bfb428a482f7f6333cdc12e1858514697020240606.jpg	(from http://pdamgowa.co.id/gallery)
10:19:40	40059/40059	---M--	200	added ('OK')	image/jpeg	etag:%229c7b-61a31b2d26e58%22	http://pdamgowa.co.id/upload/small-8116205b40952e89ab6a6fe31aa8a0f721741511020240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-8116205b40952e89ab6a6fe31aa8a0f721741511020240606.jpg	(from http://pdamgowa.co.id/gallery)
10:20:23	872545/872545	---M--	200	added ('OK')	image/jpeg	etag:%22d5061-61a31aeca44ca%22	http://pdamgowa.co.id/upload/1fd5963ee45420794387edba622af2a741785523820240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/1fd5963ee45420794387edba622af2a741785523820240606.jpg	(from http://pdamgowa.co.id/gallery)
10:20:27	807200/807200	---M--	200	added ('OK')	image/jpeg	etag:%22c5120-61a31b2d26e58%22	http://pdamgowa.co.id/upload/8116205b40952e89ab6a6fe31aa8a0f721741511020240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/8116205b40952e89ab6a6fe31aa8a0f721741511020240606.jpg	(from http://pdamgowa.co.id/gallery)
